"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"30",96928.9599566861,92083.9463168742,101773.973596498,89519.151023558,104338.768889814
"31",100331.433317457,92360.4200590046,108302.44657591,88140.820526766,112522.046108148
"32",103266.757760317,90364.9874372659,116168.528083369,83535.2027844216,122998.312736213
"33",106526.096707094,88670.5861649554,124381.607249232,79218.4498444452,133833.743569742
"34",109560.699183929,85808.5049083334,133312.893459525,73234.8527758816,145886.545591977
"35",112751.178883268,82824.2861494704,142678.071617067,66981.9460997935,158520.411666743
"36",115833.542136257,79107.8297349062,152559.254537607,59666.4119571178,172000.672315395
"37",118990.894959779,75121.2970867223,162860.492832835,51898.1347781727,186083.655141385
"38",122096.235014859,70603.5319376355,173588.938092082,43344.9414958312,200847.528533886
"39",125237.651127739,65769.0611283997,184706.241127079,34288.2911926568,216187.011062822
"40",128354.044885813,60506.7085814475,196201.381190178,24590.4982765719,232117.591495054
"41",131487.794149955,54920.5229807251,208055.065319185,14388.2579932261,248587.330306684
"42",134609.505634551,48965.2313675646,220253.779901537,3627.89119281679,265591.120076285
"43",137739.566523413,42693.9976092664,232785.135437559,-7620.08732920728,283099.220376032
"44",140863.836265217,36090.6390903633,245637.033440071,-19372.9411917729,301100.613722207
"45",143992.1227468,29184.2327434102,258800.01275019,-31591.3930456816,319575.638539281
"46",147117.623217548,21971.2877004007,272263.958734696,-44277.1805541917,338512.426989288
"47",150245.056065497,14469.1318683129,286020.980262682,-57406.3007342073,357896.412865202
"48",153371.14861656,6679.61485777318,300062.682375347,-70974.1924013686,377716.489634489
"49",156498.170797585,-1385.88965253916,314382.231247709,-84964.662641885,397961.004237055
"50",159624.548187239,-9723.47645872663,328972.572833205,-99370.9055134828,418620.001887962
"51",162751.372804208,-18324.9477529678,343827.693361384,-114180.961630791,439683.707239208
