"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"33",89556.0314664245,76246.3610286652,102865.701904184,69200.6470983987,109911.41583445
"34",89556.0314664245,74282.2391632354,104829.823769614,66196.7819235672,112915.281009282
"35",89556.0314664245,72543.3851267113,106568.677806138,63537.43416294,115574.628769909
"36",89556.0314664245,70966.4768822137,108145.586050635,61125.7611181443,117986.301814705
"37",89556.0314664245,69513.2536200642,109598.809312785,58903.247930313,120208.815002536
"38",89556.0314664245,68158.500114473,110953.562818376,56831.3312394229,122280.731693426
"39",89556.0314664245,66884.5570521535,112227.505880696,54883.0034564205,124229.059476429
"40",89556.0314664245,65678.4864444558,113433.576488393,53038.4776351787,126073.58529767
"41",89556.0314664245,64530.4733220926,114581.589610756,51282.74307552,127829.319857329
"42",89556.0314664245,63432.8623517375,115679.200581112,49604.0919554477,129507.970977401
"43",89556.0314664245,62379.5458813873,116732.517051462,47993.1834272903,131118.879505559
"44",89556.0314664245,61365.5583786431,117746.504554206,46442.4233645784,132669.639568271
"45",89556.0314664245,60386.798067651,118725.264865198,44945.5386424825,134166.524290367
"46",89556.0314664245,59439.8301583026,119672.232774546,43497.2762028442,135614.786730005
"47",89556.0314664245,58521.7442119938,120590.318720855,42093.1849139283,137018.878018921
"48",89556.0314664245,57630.0484815622,121482.014451287,40729.4539773028,138382.608955546
"49",89556.0314664245,56762.5901448902,122349.472787959,39402.790935661,139709.271997188
"50",89556.0314664245,55917.4940744969,123194.568858352,38110.3280289942,141001.734903855
"51",89556.0314664245,55093.1151355725,124018.947797277,36849.5492407302,142262.513692119
"52",89556.0314664245,54288.0005292357,124824.062403613,35618.2327067157,143493.830226133
"53",89556.0314664245,53500.8597105487,125611.2032223,34414.4047087902,144697.658224059
"54",89556.0314664245,52730.5400982852,126381.522834564,33236.3025260819,145875.760406767
