"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"30",6.1959420289855,5.62452406856041,6.76735998941059,5.32203367237826,7.06985038559274
"31",6.1959420289855,5.38783499956876,7.00404905840224,4.96004897880036,7.43183507917064
"32",6.1959420289855,5.20621708917186,7.18566696879914,4.68228835418275,7.70959570378825
"33",6.1959420289855,5.05310610813532,7.33877794983568,4.44812531577103,7.94375874219997
"34",6.1959420289855,4.91821262591071,7.47367143206029,4.24182353750659,8.15006052046441
"35",6.1959420289855,4.79625959608215,7.59562446188885,4.05531247334357,8.33657158462743
"36",6.1959420289855,4.68411221102496,7.70777184694604,3.8837978487416,8.5080862092294
"37",6.1959420289855,4.57972797015203,7.81215608781897,3.72415592861523,8.66772812935577
"38",6.1959420289855,4.48168814771022,7.91019591026078,3.57421695916379,8.81766709880721
"39",6.1959420289855,4.38895977811425,8.00292427985675,3.43240115585197,8.95948290211902
"40",6.1959420289855,4.30076305578532,8.09112100218568,3.29751590896319,9.09436814900781
"41",6.1959420289855,4.21649214935822,8.17539190861278,3.16863467937999,9.22324937859101
"42",6.1959420289855,4.13566527295178,8.25621878501922,3.04502063918164,9.34686341878936
"43",6.1959420289855,4.05789179642566,8.33399226154534,2.92607637112256,9.46580768684844
"44",6.1959420289855,3.98284978453531,8.40903427343569,2.81130951773418,9.58057454023682
"45",6.1959420289855,3.91027018728513,8.48161387068587,2.70030860255655,9.69157545541445
"46",6.1959420289855,3.83992542177783,8.55195863619316,2.59272556758392,9.79915849038708
"47",6.1959420289855,3.77162094073529,8.62026311723571,2.48826287843009,9.90362117954091
"48",6.1959420289855,3.7051888849684,8.6866951730026,2.38666381661885,10.0052202413521
"49",6.1959420289855,3.64048322283592,8.75140083513508,2.28770504602768,10.1041790119433
"50",6.1959420289855,3.57737597188024,8.81450808609076,2.19119083437838,10.2006932235926
"51",6.1959420289855,3.51575422196149,8.87612983600951,2.09694850051352,10.2949355574575
