"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"30",51.4454417911815,42.9791283980668,59.9117551842961,38.4973328126073,64.3935507697556
"31",52.890883582363,39.9019902436699,65.879776921056,33.0260854522524,72.7556817124735
"32",54.3363253735444,37.1627918611503,71.5098588859386,28.0716723728043,80.6009783742845
"33",55.7817671647259,34.4705785046968,77.0929558247551,23.1891166897951,88.3744176396567
"34",57.2272089559074,31.7271605875058,82.727257324309,18.2282503889475,96.2261675228673
"35",58.6726507470889,28.889787258423,88.4555142357547,13.1236916855376,104.22160980864
"36",60.1180925382704,25.9377206165783,94.2984644599624,7.84372469710441,112.392460379436
"37",61.5635343294518,22.860554361836,100.266514297068,2.37243436097982,120.754634297924
"38",63.0089761206333,19.6532492923269,106.36470294894,-3.29788611703782,129.315838358304
"39",64.4544179118148,16.3137429452426,112.595092878387,-9.17039100161682,138.079226825246
"40",65.8998597029963,12.8416948188457,118.958024587147,-15.2456010452265,147.045320451219
"41",67.3453014941778,9.23778508759577,125.45281790076,-21.522476010798,156.213078999154
"42",68.7907432853592,5.50330391023208,132.078182660486,-27.9990427708105,165.580529341529
"43",70.2361850765407,1.63990230369583,138.832467849386,-34.6727763127482,175.14514646583
"44",71.6816268677222,-2.35056299545202,145.713816730896,-41.5408370030871,184.904090738532
"45",73.1270686589037,-6.46612797206555,152.720265289873,-48.6002211398659,194.854358457673
"46",74.5725104500852,-10.7047845496394,159.84980544981,-55.8478576350887,204.992878535259
"47",76.0179522412666,-15.0645213953205,167.100425877854,-63.2806704206062,215.316574903139
"48",77.4633940324481,-19.5433501868357,174.470138251732,-70.8956186199136,225.82240668481
"49",78.9088358236296,-24.1393223039601,181.956993951219,-78.6897220755494,236.507393722809
"50",80.3542776148111,-28.8505391396247,189.559094369247,-86.6600771185736,247.368632348196
"51",81.7997194059926,-33.6751581253988,197.274596937384,-94.8038657837475,258.403304595733
