"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"30",84250,82135.8610296877,86364.1389703123,81016.7034620149,87483.2965379851
"31",84250,81260.1559954429,87239.8440045571,79677.4281848075,88822.5718151925
"32",84250,80588.2038891577,87911.7961108423,78649.7661202733,89850.2338797267
"33",84250,80021.7220593754,88478.2779406246,77783.4069240298,90716.5930759702
"34",84250,79522.6415485003,88977.3584514997,77020.1291496506,91479.8708503494
"35",84250,79071.4382774018,89428.5617225982,76330.0732948292,92169.9267051708
"36",84250,78656.5140475235,89843.4859524765,75695.5014455654,92804.4985544346
"37",84250,78270.3119908857,90229.6880091143,75104.8563696151,93395.1436303849
"38",84250,77907.5830890631,90592.4169109369,74550.1103860448,93949.8896139552
"39",84250,77564.50556369,90935.49443631,74025.41858923,94474.58141077
"40",84250,77238.1942808058,91261.8057191942,73526.3685475484,94973.6314524516
"41",84250,76926.4077783155,91573.5922216845,73049.5322405466,95450.4677594534
"42",84250,76627.3635390823,91872.6364609177,72592.1835435146,95907.8164564854
"43",84250,76339.6163050643,92160.3836949357,72152.1121250175,96347.8878749825
"44",84250,76061.9749764123,92438.0250235877,71727.4963550337,96772.5036449663
"45",84250,75793.4441187508,92706.5558812492,71316.8138480597,97183.1861519403
"46",84250,75533.1817181678,92966.8182818322,70918.7768549436,97581.2231450564
"47",84250,75280.4679863285,93219.5320136715,70532.2845544226,97967.7154455774
"48",84250,75034.6818758075,93465.3181241925,70156.3871364231,98343.6128635769
"49",84250,74795.2830970005,93704.7169029995,69790.2582993013,98709.7417006987
"50",84250,74561.7981388879,93938.2018611121,69433.1738704447,99066.8261295553
"51",84250,74333.8092551903,94166.1907448097,69084.4949620523,99415.5050379477
