"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"30",685.439288387246,571.148659341063,799.72991743343,510.646854962412,860.231721812081
"31",676.649234194524,533.073879494094,820.224588894954,457.06967778329,896.228790605758
"32",669.965817524416,511.916663136131,828.014971912701,428.250494695083,911.681140353748
"33",664.884158480349,499.042719235051,830.725597725648,411.251564362341,918.516752598358
"34",661.020377436196,490.836781507833,831.203973364559,400.747027734997,921.293727137395
"35",658.082595930648,485.438545950307,830.726645910989,394.046306479582,922.118885381714
"36",655.848887530582,481.798278677541,829.899496383624,389.661451916734,922.03632314443
"37",654.150513023458,479.291913021236,829.009113025681,386.727361582952,921.573664463965
"38",652.859173488555,477.535160575669,828.183186401442,384.724234424854,920.994112552257
"39",651.877318316208,476.284806104931,827.469830527484,383.331745011273,920.422891621143
"40",651.13077602163,475.383227553863,826.878324489397,382.348095223569,919.913456819691
"41",650.563151168912,474.726036327057,826.400266010768,381.643490422358,919.482811915467
"42",650.131564136587,474.242690467631,826.020437805542,381.132745094942,919.130383178231
"43",649.803411897339,473.884622639227,825.722201155451,380.758840910241,918.847982884437
"44",649.5539051141,473.617823536234,825.489986691966,380.482887806122,918.624922422079
"45",649.364195499365,473.418117753496,825.310273245234,380.277890371688,918.450500627042
"46",649.219951974376,473.268095556466,825.171808392287,380.124809130461,918.315094818291
"47",649.110278068126,473.155081001861,825.065475134391,380.010026143441,918.210529992811
"48",649.026888774131,473.069760459067,824.984017089196,379.923683259287,918.130094288976
"49",648.963484682942,473.005239894336,824.921729471548,379.858571669164,918.06839769672
"50",648.915276110991,472.956385875912,824.874166346069,379.809375972018,918.021176249963
"51",648.87862127743,472.919357901375,824.837884653485,379.772150468579,917.985092086281
