"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"30",5.3949047619048,5.0745194950101,5.71529002879949,4.90491777958309,5.8848917442265
"31",5.4866428571429,4.77023962137695,6.20304609290885,4.39099865658158,6.58228705770421
"32",5.57838095238099,4.37960905189092,6.77715285287107,3.74501754055392,7.41174436420807
"33",5.67011904761909,3.91529666991372,7.42494142532447,2.98634981660427,8.35388827863392
"34",5.76185714285719,3.38581641122502,8.13789787448937,2.1280164258664,9.39569785984798
"35",5.85359523809529,2.79731458162249,8.90987589456809,1.17941733188864,10.5277731443019
"36",5.94533333333339,2.15448373277603,9.73618293389075,0.147729173142546,11.7429374935242
"37",6.03707142857149,1.46105452239537,10.6130883347476,-0.961342501764791,13.0354853589078
"38",6.12880952380959,0.720083704884425,11.5375353427347,-2.14312279039294,14.4007418380121
"39",6.22054761904768,-0.0658652618110107,12.5069604999064,-3.39369122213059,15.834786460226
"40",6.31228571428578,-0.894602652898176,13.5191740814697,-4.70969890189987,17.3342703304714
"41",6.40402380952388,-1.76422982929452,14.5722774483423,-6.08824211180017,18.8962897308479
"42",6.49576190476198,-2.67308006465642,15.6646038741804,-7.52677181385798,20.5182956233819
"43",6.58750000000008,-3.6196749290306,16.7946749290308,-9.02302694457808,22.1980269445782
"44",6.67923809523818,-4.60269134353909,17.9611675340154,-10.5749840294322,23.9334602199086
"45",6.77097619047628,-5.62093617153647,19.162888552489,-12.1808183233875,25.72277070434
"46",6.86271428571438,-6.67332626716093,20.3987548385897,-13.8388732977982,27.564301869227
"47",6.95445238095247,-7.75887256223683,21.6677773241418,-15.5476363034238,29.4565410653288
"48",7.04619047619057,-8.87666719856952,22.9690481509507,-17.3057188909716,31.3980998433528
"49",7.13792857142867,-10.025872995472,24.3017301383293,-19.1118407030692,33.3876978459266
"50",7.22966666666677,-11.2057147347088,25.6650480680423,-20.9648161457364,35.42414947907
"51",7.32140476190487,-12.4154718787363,27.058281402546,-22.8635432518942,37.5063527757039
