"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"30",880.25,760.722142047507,999.777857952493,697.44791615521,1063.05208384479
"31",907.5,738.462082202179,1076.53791779782,648.978813796634,1166.02118620337
"32",934.75,727.721677106406,1141.77832289359,618.127503051358,1251.37249694864
"33",962,722.944284095014,1201.05571590499,596.39583231042,1327.60416768958
"34",989.25,721.977584413286,1256.52241558671,580.492114094433,1398.00788590557
"35",1016.5,723.717737968523,1309.28226203148,568.728170662796,1464.2718293372
"36",1043.75,727.509013113449,1359.99098688655,560.101147002307,1527.39885299769
"37",1071,732.924164404359,1409.07583559564,553.957627593268,1588.04237240673
"38",1098.25,739.66642614252,1456.83357385748,549.84374846563,1646.65625153437
"39",1125.5,747.519725029051,1503.48027497095,547.429054025393,1703.57094597461
"40",1152.75,756.320943176682,1549.17905682332,546.464076991743,1759.03592300826
"41",1180,765.943354212812,1594.05664578719,546.755006102715,1813.24499389728
"42",1207.25,776.28617930591,1638.21382069409,548.147713435942,1866.35228656406
"43",1234.5,787.267707366787,1681.73229263321,550.517232664472,1918.48276733553
"44",1261.75,798.820596742148,1724.67940325785,553.760573617116,1969.73942638288
"45",1289,810.888568190027,1767.11143180997,557.79166462084,2020.20833537916
"46",1316.25,823.424016458047,1809.07598354195,562.537699724915,2069.96230027509
"47",1343.5,836.386246606538,1850.61375339346,567.936441389902,2119.0635586101
"48",1370.75,849.740146247198,1891.7598537528,573.934189851911,2167.56581014809
"49",1398,863.455168826573,1932.54483117343,580.484228188866,2215.51577181113
"50",1425.25,877.504543276771,1972.99545672323,587.545613585585,2262.95438641441
"51",1452.5,891.86465132169,2013.13534867831,595.082225005833,2309.91777499417
