"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"30",67.839835873388,49.211852032927,86.467819713849,39.3507930494401,96.3288786973359
"31",67.839835873388,41.4958884865413,94.1837832602347,27.550245132733,108.129426614043
"32",67.839835873388,35.5752214191376,100.104450327638,18.4953662433047,117.184305503471
"33",67.839835873388,30.5838681924661,105.09580355431,10.8617502254922,124.817921521284
"34",67.839835873388,26.1863977223497,109.493274024426,4.13639950513794,131.543272241638
"35",67.839835873388,22.2107805274481,113.468891219328,-1.94378230558306,137.623454052359
"36",67.839835873388,18.5548232049984,117.124848541778,-7.5350865290474,143.214758275823
"37",67.839835873388,15.1519410996945,120.527730647081,-12.739345607922,148.419017354698
"38",67.839835873388,11.9558843520051,123.723787394771,-17.6272925984557,153.306964345232
"39",67.839835873388,8.93297872072073,126.746693026055,-22.2504278083627,157.930099555139
"40",67.839835873388,6.05780287377539,129.621868873001,-26.6476298100142,162.32730155679
"41",67.839835873388,3.3106069648872,132.369064781889,-30.8491033867785,166.528775133555
"42",67.839835873388,0.675684978091397,135.003986768685,-34.8788688172455,170.558540564022
"43",67.839835873388,-1.85969746397836,137.539369210754,-38.7564016509558,174.436073397732
"44",67.839835873388,-4.30603531413819,139.985707060914,-42.4977525331521,178.177424279928
"45",67.839835873388,-6.67209948845584,142.351771235232,-46.1163354224036,181.79600716918
"46",67.839835873388,-8.96530909313145,144.644980839907,-49.623496862494,185.30316860927
"47",67.839835873388,-11.1920062871522,146.871678033928,-53.028936348577,188.708608095353
"48",67.839835873388,-13.35766320909,149.037334955866,-56.3410227944035,192.020694541179
"49",67.839835873388,-15.4670404286886,151.146712175465,-59.5670368631121,195.246708609888
"50",67.839835873388,-17.5243101199385,153.203981866715,-62.7133593441917,198.393031090968
"51",67.839835873388,-19.5331531056462,155.212824852422,-65.7856195703418,201.465291317118
