"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"30",31705.1048312431,14737.2704182981,48672.9392441882,5755.04145561988,57655.1682068664
"31",31137.5545135247,7355.21954731639,54919.8894797329,-5234.38810294556,67509.4971299949
"32",30580.163864568,1710.82701407298,59449.5007150629,-13571.676768142,74732.0044972779
"33",30032.7510170282,-3009.25952018055,63074.7615542369,-20500.6433237618,80566.1453578181
"34",29495.1373591519,-7123.76755702566,66114.0422753295,-26508.6448675157,85498.9195858195
"35",28967.1474764993,-10798.076618412,68732.3715714106,-31848.514693185,89782.8096461837
"36",28448.609094709,-14131.6057639422,71028.8239533603,-36672.2099348935,93569.4281243115
"37",27939.353023288,-17189.9246618131,73068.6307083891,-41079.921182442,96958.6272290179
"38",27439.2131004075,-20019.1464365703,74897.5726373853,-45142.0844132058,100020.510614021
"39",26948.0261386872,-22653.2714408076,76549.323718182,-48910.6122930413,102806.664570416
"40",26465.6318719499,-25118.2966318366,78049.5603757364,-52425.1788973746,105356.442641274
"41",25991.8729029291,-27434.6805419159,79418.4263477742,-55716.9895301654,107700.735336024
"42",25526.5946519133,-29618.9045142129,80672.0938180394,-58811.1684010782,109864.357704905
"43",25069.6453063086,-31684.5058373384,81823.7964499555,-61728.338641704,111867.629254321
"44",24620.8757711054,-33642.7865530122,82884.538095223,-64485.7063071165,113727.457849327
"45",24180.1396202308,-35503.3147128305,83863.5939532921,-67097.8269561911,115458.106196653
"46",23747.2930487722,-37274.288126926,84768.8742244704,-69577.1619318833,117071.748029428
"47",23322.1948260563,-38962.8042686639,85607.1939207764,-71934.491120002,118578.880772114
"48",22904.7062495676,-40575.0644707407,86384.4769698759,-74179.2252157984,119988.637714934
"49",22494.6910996924,-42116.5310698248,87105.9132692096,-76319.6460319979,121309.028231383
"50",22092.0155952724,-43592.0501867987,87776.0813773435,-78363.0942514477,122547.125441993
"51",21696.5483499542,-45005.9489638887,88399.045663797,-80316.1181153671,123709.214815275
