"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"30",9691.07142857098,9003.36311031994,10378.779746822,8639.31231728789,10742.8305398541
"31",9882.14285714196,8909.57642651455,10854.7092877694,8394.73085761594,11369.554856668
"32",10073.2142857129,8882.06853771439,11264.3600337115,8251.51406764714,11894.9145037787
"33",10264.2857142839,8888.86907778184,11639.702350786,8160.76749171774,12367.8039368501
"34",10455.3571428549,8917.59459455352,11993.1196911563,8103.55227407114,12807.1620116386
"35",10646.4285714259,8961.89409984329,12330.9630430085,8070.1554164592,13222.7017263925
"36",10837.4999999968,9017.99481535415,12657.0051846395,8054.80695239549,13620.1930475982
"37",11028.5714285678,9083.43856731301,12973.7042898226,8053.7474295158,14003.3954276199
"38",11219.6428571388,9156.5179023857,13282.7678118919,8064.36552328954,14374.9201909881
"39",11410.7142857098,9235.98963419257,13585.438937227,8084.75994422073,14736.6686271988
"40",11601.7857142808,9320.91525743575,13882.6561711258,8113.49537231711,15090.0760562444
"41",11792.8571428517,9410.56564685466,14175.1486388488,8149.45670672015,15436.2575789833
"42",11983.9285714227,9504.3609674055,14463.4961754399,8191.75716625511,15776.0999765903
"43",12174.9999999937,9601.83109106382,14748.1689089236,8239.67775215454,16110.3222478329
"44",12366.0714285647,9702.5885649301,15029.5542921992,8292.62590634336,16439.516950786
"45",12557.1428571357,9806.30958413151,15307.9761301398,8350.1064120033,16764.179302268
"46",12748.2142857066,9912.72024994172,15583.7083214715,8411.7003771807,17084.7281942326
"47",12939.2857142776,10021.5864223954,15856.9850061598,8477.04971569956,17401.5217128557
"48",13130.3571428486,10132.70608096,16128.0082047372,8545.84546381746,17714.8688218797
"49",13321.4285714196,10245.9034748168,16396.9536680223,8617.81883385207,18025.0383089871
"50",13512.4999999905,10361.0245755544,16663.9754244267,8692.73425967631,18332.2657403048
"51",13703.5714285615,10477.9334944752,16929.2093626478,8770.38391746144,18636.7589396616
