"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"33",263232.73116133,227005.928240523,299459.534082137,207828.61718825,318636.84513441
"34",279240.774622962,240884.577280104,317596.97196582,220580.032911827,337901.516334097
"35",283468.148318156,243926.483076665,323009.813559646,222994.389910216,343941.906726095
"36",272581.194279712,226552.941422086,318609.447137338,202187.056191392,342975.332368033
"37",277533.897682346,228809.830109901,326257.96525479,203016.866772469,352050.928592222
"38",279833.358036928,229182.128093448,330484.587980408,202368.986621104,357297.729452752
"39",275818.435304838,221690.945997165,329945.924612511,193037.583976757,358599.286632919
"40",277268.834446058,220608.178000681,333929.490891435,190613.838299926,363923.83059219
"41",278362.084535485,219590.703206758,337133.465864212,188479.013246797,368245.155824173
"42",276912.515955492,215579.771398167,338245.260512817,183112.177648957,370712.854262027
"43",277302.582437996,213694.339562315,340910.825313677,180022.169766319,374582.995109672
"44",277784.415139302,212115.135879045,343453.694399558,177351.91932622,378216.910952383
"45",277272.0911185,209433.436242739,345110.745994261,173521.821608563,381022.360628437
"46",277361.479529268,207464.31894835,347258.640110187,170462.997218106,384259.961840431
"47",277563.385702681,205721.461455262,349405.309950101,167690.644027117,387436.127378246
"48",277386.31823215,203595.314125037,351177.322339262,164532.716144334,390239.920319966
"49",277399.245055151,201718.271684465,353080.218425837,161655.184410627,393143.305699676
"50",277480.744068969,199977.116882288,354984.371255649,158949.174960736,396012.313177201
"51",277421.030911162,198118.78312602,356723.278696305,156138.708973613,398703.352848711
"52",277418.57991103,196358.685817902,358478.474004158,153448.169913796,401388.989908264
"53",277450.505380054,194678.286516338,360222.724243771,150861.320633196,404039.690126913
"54",277430.930662587,192975.457593863,361886.40373131,148267.430759524,406594.430565649
