"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"30",1.6666666666667,1.40211676694133,1.93121656639208,1.26207250946236,2.07126082387104
"31",1.6666666666667,1.29253661055063,2.04079672278277,1.09448412229141,2.23884921104199
"32",1.6666666666667,1.2084527992051,2.1248805341283,0.965889029943277,2.36744430339012
"33",1.6666666666667,1.13756686721595,2.19576646611745,0.857478352258024,2.47585498107538
"34",1.6666666666667,1.07511510744001,2.25821822589339,0.761966627858564,2.57136670547484
"35",1.6666666666667,1.01865440083508,2.31467893249832,0.675617428604669,2.65771590472873
"36",1.6666666666667,0.966733422626283,2.36659991070712,0.59621114479425,2.73712218853915
"37",1.6666666666667,0.918406554434564,2.41492677889884,0.522301577916126,2.81103175541727
"38",1.6666666666667,0.873016967490575,2.46031636584283,0.452884195053686,2.88044913827971
"39",1.6666666666667,0.830086428765361,2.50324690456804,0.387227601904768,2.94610573142863
"40",1.6666666666667,0.789253910951486,2.54407942238191,0.324779654849843,3.00855367848356
"41",1.6666666666667,0.750238931743497,2.5830944015899,0.265111393219854,3.06822194011355
"42",1.6666666666667,0.712818438288003,2.6205148950454,0.207881687113321,3.12545164622008
"43",1.6666666666667,0.676811580188945,2.65652175314446,0.152813949717511,3.18051938361589
"44",1.6666666666667,0.64206931078948,2.69126402254392,0.0996802338414728,3.23365309949193
"45",1.6666666666667,0.6084670677652,2.7248662655682,0.0482900378493476,3.28504329548405
"46",1.6666666666667,0.575899486852418,2.75743384648098,-0.00151777899454264,3.33485111232794
"47",1.6666666666667,0.544276498318497,2.7890568350149,-0.0498809664591611,3.38321429979256
"48",1.6666666666667,0.513520388239971,2.81981294509343,-0.0969183777340186,3.43025171106742
"49",1.6666666666667,0.483563548213317,2.84976978512008,-0.142733410949573,3.47606674428297
"50",1.6666666666667,0.454346726082191,2.87898660725121,-0.187416684459042,3.52075001779244
"51",1.6666666666667,0.425817647735093,2.90751568559831,-0.231048144617006,3.56438147795041
