"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"30",6.7631697433588,6.5083627971219,7.0179766895957,6.37347614767213,7.15286333904547
"31",6.7631697433588,6.40281830420371,7.12352118251389,6.21205977516878,7.31427971154882
"32",6.7631697433588,6.32183116635502,7.20450832036258,6.08820063624529,7.43813885047231
"33",6.7631697433588,6.25355585088501,7.27278363583259,5.98378255198547,7.54255693473213
"34",6.7631697433588,6.19340409043396,7.33293539628364,5.8917883730071,7.6345511137105
"35",6.7631697433588,6.13902274216162,7.38731674455598,5.80861927789602,7.71772020882158
"36",6.7631697433588,6.08901393128416,7.43732555543343,5.73213740165733,7.79420208506027
"37",6.7631697433588,6.04246686504862,7.48387262166898,5.66094980697876,7.86538967973884
"38",6.7631697433588,5.99874890464811,7.52759058206949,5.5940889562988,7.9322505304188
"39",6.7631697433588,5.95739942961814,7.56894005709946,5.53085039140817,7.99548909530943
"40",6.7631697433588,5.91807070871475,7.60826877800285,5.47070230326167,8.05563718345593
"41",6.7631697433588,5.88049258935125,7.64584689736635,5.41323152913178,8.11310795758582
"42",6.7631697433588,5.84445023335727,7.68188925336033,5.35810950239059,8.16822998432701
"43",6.7631697433588,5.8097694507702,7.7165700359474,5.30506982247929,8.22126966423831
"44",6.7631697433588,5.77630668408533,7.75003280263227,5.25389293714066,8.27244654957694
"45",6.7631697433588,5.74394195841121,7.78239752830639,5.20439536061213,8.32194412610546
"46",6.7631697433588,5.71257378988299,7.81376569683461,5.15642188671593,8.36991760000167
"47",6.7631697433588,5.68211542589352,7.84422406082408,5.10983983878874,8.41649964792886
"48",6.7631697433588,5.65249201459996,7.87384747211764,5.06453474081562,8.46180474590198
"49",6.7631697433588,5.62363843750913,7.90270104920847,5.02040700265539,8.50593248406221
"50",6.7631697433588,5.59549762462768,7.93084186208992,4.97736934328513,8.54897014343246
"51",6.7631697433588,5.56801922701678,7.95832025970082,4.9353447606478,8.5909947260698
