"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"10",42644.8749999762,41502.7570517825,43786.9929481699,40898.1563311842,44391.5936687682
"11",44388.7499999524,42773.5513077872,46003.9486921177,41918.5167688965,46858.9832310084
"12",46132.6249999286,44154.4186854209,48110.8313144364,43107.2195190518,49158.0304808055
"13",47876.4999999049,45592.2641035175,50160.7358962922,44383.0626623208,51369.9373374889
"14",49620.3749998811,47066.5216293974,52174.2283703647,45714.5933188942,53526.156680868
"15",51364.2499998573,48566.6438007083,54161.8561990063,47085.6805371233,55642.8194625912
"16",53108.1249998335,50086.3649410097,56129.8850586573,48486.741791816,57729.508207851
"17",54851.9999998097,51621.6026154792,58082.3973841402,49911.5335376978,59792.4664619216
"18",56595.8749997859,53169.5211552049,60022.228844367,51355.7189934099,61836.031006162
"19",58339.7499997621,54728.0559269119,61951.4440726124,52816.1405748421,63863.3594246822
"20",60083.6249997384,56295.6482992493,63871.6017002274,54290.4145610461,65876.8354384306
"21",61827.4999997146,57871.087370699,65783.9126287301,55776.6890379609,67878.3109614683
"22",63571.3749996908,59453.4101748507,67689.3398245308,57273.491275551,69869.2587238306
"23",65315.249999667,61041.835942241,69588.664057093,58779.6271899654,71850.8728093686
"24",67059.1249996432,62635.7212068845,71482.5287924019,60294.1126849021,73824.1373143843
"25",68802.9999996194,64234.5282068447,73371.4717923941,61816.1253244513,75789.8746747875
"26",70546.8749995956,65837.8020622794,75255.9479369119,63344.9694299278,77748.7805692634
"27",72290.7499995719,67445.1539230761,77136.3460760676,64880.050306404,79701.4496927397
"28",74034.6249995481,69056.2482817678,79013.0017173283,66420.8548394877,81648.3951596084
"29",75778.4999995243,70670.793258557,80886.2067404916,67966.9366375505,83590.0633614981
"30",77522.3749995005,72288.5330493353,82756.2169496657,69517.9044819686,85526.8455170324
"31",79266.2499994767,73909.2419756919,84623.2580232615,71073.4132273968,87459.0867715566
