"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"10",3407.42999999858,3174.99052251764,3639.86947747951,3051.94449578919,3762.91550420796
"11",3545.16999999715,3216.45093851269,3873.88906148161,3042.4375787172,4047.9024212771
"12",3682.90999999573,3280.31301531398,4085.50698467748,3067.19104535083,4298.62895464062
"13",3820.6499999943,3355.77104503243,4285.52895495618,3109.67899157553,4531.62100841307
"14",3958.38999999288,3438.63952769097,4478.14047229479,3163.50024756491,4753.27975242085
"15",4096.12999999146,3526.77188408402,4665.4881158989,3225.37190372246,4966.88809626045
"16",4233.86999999003,3618.89294770167,4848.8470522784,3293.3437611636,5174.39623881647
"17",4371.60999998861,3714.17187701969,5029.04812295753,3366.14515742871,5377.07484254851
"18",4509.34999998719,3812.03156754437,5206.66843243,3442.89348735903,5575.80651261534
"19",4647.08999998576,3912.05183300658,5382.12816696495,3522.94613151073,5771.23386846079
"20",4784.82999998434,4013.9154667138,5555.74453325488,3605.8179641115,5963.84203585717
"21",4922.56999998291,4117.37603061942,5727.76396934641,3691.13209069312,6154.0079092727
"22",5060.30999998149,4222.23754548191,5898.38245448107,3778.58878687038,6342.0312130926
"23",5198.04999998007,4328.34111208564,6067.7588878745,3867.94503726396,6528.15496269617
"24",5335.78999997864,4435.55577469381,6236.02422526347,3959.00056235755,6712.57943759974
"25",5473.52999997722,4543.77209005346,6403.28790990097,4051.58798313968,6895.47201681476
"26",5611.26999997579,4652.89748275851,6569.64251719308,4145.56571774455,7076.97428220704
"27",5749.00999997437,4762.85281552099,6735.16718442775,4240.81273613452,7257.20726381422
"28",5886.74999997295,4873.56980714414,6899.93019280176,4337.22461123063,7436.27538871526
"29",6024.48999997152,4984.9890553677,7063.99094457534,4434.71049511558,7614.26950482747
"30",6162.2299999701,5097.05849991771,7227.40150002248,4533.19076847105,7791.26923146915
"31",6299.96999996867,5209.73221158696,7390.20778835039,4632.5951886362,7967.34481130115
