"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"18",2030.28124999971,1693.34269751068,2367.21980248874,1514.97820200966,2545.58429798976
"19",2140.06249999942,1663.55942938307,2616.56557061576,1411.31394079969,2868.81105919914
"20",2249.84374999912,1666.24905805941,2833.43844193883,1357.31268958525,3142.37481041299
"21",2359.62499999883,1685.74789502078,3033.50210497689,1329.01890401873,3390.23109597893
"22",2469.40624999854,1715.98874239269,3222.82375760439,1317.15360567995,3621.65889431713
"23",2579.18749999825,1753.85997172816,3404.51502826834,1316.95796952171,3841.41703047479
"24",2688.96874999796,1797.51313300191,3580.42436699401,1325.6050351827,4052.33246481321
"25",2798.74999999767,1845.74385876498,3751.75614123035,1341.25288159822,4256.24711839711
"26",2908.53124999737,1897.71559253029,3919.34690746446,1362.62210602722,4454.44039396752
"27",3018.31249999708,1952.81924261156,4083.80575738261,1388.78118312147,4647.84381687269
"28",3128.09374999679,2010.59499398521,4245.59250600836,1419.02688648729,4837.16061350629
"29",3237.8749999965,2070.68561611708,4405.06438387592,1452.81287916876,5022.93712082424
"30",3347.65624999621,2132.8070223164,4562.50547767601,1489.7046880652,5205.60781192721
"31",3457.43749999591,2196.72887618642,4718.14612380541,1529.35004405681,5385.52495593501
"32",3567.21874999562,2262.26134751038,4872.17615248086,1571.45862688023,5562.97887311101
"33",3676.99999999533,2329.24579003922,5024.75420995144,1615.78780803513,5738.21219195553
"34",3786.78124999504,2397.54800874005,5176.01449125002,1662.13235392933,5911.43014606074
"35",3896.56249999475,2467.05328814572,5326.07171184377,1710.31682239558,6082.80817759392
"36",4006.34374999445,2537.66264951191,5475.024850477,1760.18983850733,6252.49766148158
"37",4116.12499999416,2609.28998478247,5622.96001520586,1811.61971135698,6420.63028863134
"38",4225.90624999387,2681.85982866405,5769.95267132369,1864.491026738,6587.32147324974
"39",4335.68749999358,2755.30560330695,5916.06939668021,1918.701962616,6752.67303737116
