"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"10",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"11",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"12",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"13",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"14",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"15",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"16",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"17",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"18",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"19",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"20",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"21",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"22",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"23",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"24",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"25",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"26",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"27",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"28",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"29",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"30",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
"31",835.26,672.80493101382,997.71506898618,586.806412271305,1083.7135877287
