"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"18",1698.57,1324.01394556049,2073.1260544395,1125.73594741087,2271.40405258913
"19",1698.57,1168.8677479427,2228.2722520573,888.460313839314,2508.67968616069
"20",1698.57,1049.81988342824,2347.32011657176,706.39231661005,2690.74768338995
"21",1698.57,949.45789112099,2447.68210887901,552.901894821746,2844.23810517825
"22",1698.57,861.037200889155,2536.10279911085,417.674118584023,2979.46588141598
"23",1698.57,781.098786553094,2616.04121344691,295.418863866014,3101.72113613399
"24",1698.57,707.587827899499,2689.5521721005,182.993554339875,3214.14644566012
"25",1698.57,639.165495885393,2757.97450411461,78.3506276786281,3318.78937232137
"26",1698.57,574.901836681485,2822.23816331852,-19.9321577673804,3417.07215776738
"27",1698.57,514.119756565141,2883.02024343486,-112.890327486315,3510.03032748631
"28",1698.57,456.308104468231,2940.83189553177,-201.305619576847,3598.44561957685
"29",1698.57,401.069766856486,2996.07023314351,-285.7853667799,3682.9253667799
"30",1698.57,348.088940182883,3049.05105981712,-366.812548941932,3763.95254894193
"31",1698.57,297.109572145523,3100.03042785448,-444.778764265759,3841.91876426576
"32",1698.57,247.920638934638,3149.21936106536,-520.006745818192,3917.14674581819
"33",1698.57,200.34578224198,3196.79421775802,-592.766210356507,3989.90621035651
"34",1698.57,154.235824831322,3242.90417516868,-663.285304775591,4060.42530477559
"35",1698.57,109.46324382809,3287.67675617191,-731.759058482058,4128.89905848206
"36",1698.57,65.9180100068781,3331.22198999312,-798.355746654868,4195.49574665487
"37",1698.57,23.5044017783091,3373.63559822169,-863.221762831954,4260.36176283195
"38",1698.57,-17.8614714730327,3415.00147147303,-926.485406637988,4323.62540663799
"39",1698.57,-58.2536206803372,3455.39362068034,-988.259868027563,4385.39986802756
