"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"33",38291.6538161994,34439.2082028611,42144.0994295377,32399.8466836992,44183.4609486995
"34",38779.8978585723,34137.4203767246,43422.37534042,31679.8412489945,45879.9544681501
"35",39169.4959838008,34489.3585565863,43849.6334110153,32011.8434580202,46327.1485095814
"36",39285.7950521919,34590.6920404109,43980.8980639729,32105.2546399255,46466.3354644582
"37",39247.7472711854,34533.1136731911,43962.3808691797,32037.3374048882,46458.1571374826
"38",39187.4586701405,34469.5221772843,43905.3951629967,31971.9974620573,46402.9198782237
"39",39158.2703481531,34440.3248344685,43876.2158618377,31942.7953439034,46373.7453524028
"40",39156.632221139,34438.3193981978,43874.9450440802,31940.5954658576,46372.6689764204
"41",39164.2402942584,34445.7836787873,43882.6969097295,31947.9836272797,46380.496961237
"42",39169.8452167172,34451.3831022577,43888.3073311768,31953.5801397615,46386.110293673
"43",39171.3440846921,34452.8779653562,43889.8102040279,31955.0728828066,46387.6152865775
"44",39170.6795311416,34452.2092278623,43889.1498344209,31954.4019304668,46386.9571318164
"45",39169.7853919115,34451.3144828194,43888.2563010036,31953.506864726,46386.0639190971
"46",39169.3824197206,34450.9115030671,43887.8533363741,31953.1038809709,46385.6609584702
"47",39169.3782441903,34450.9072430147,43887.849245366,31953.0995761752,46385.6569122055
"48",39169.4956811549,34451.0246512306,43887.9667110793,31953.2169691724,46385.7743931375
"49",39169.5758986018,34451.1048679339,43888.0469292696,31953.2971854821,46385.8546117214
"50",39169.594798921,34451.1237672125,43888.0658306295,31953.3160842099,46385.8735136321
"51",39169.5835721273,34451.112539529,43888.0546047255,31953.3048560554,46385.8622881991
"52",39169.5703828156,34451.0993501085,43888.0414155227,31953.2916665773,46385.8490990539
"53",39169.564863568,34451.0938308573,43888.0358962786,31953.2861473242,46385.8435798117
"54",39169.5650877257,34451.0940549959,43888.0361204556,31953.2863714527,46385.8438039988
