"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"10",4956.24999999804,4637.10178088008,5275.39821911601,4468.15491898935,5444.34508100673
"11",5332.49999999609,4881.15626011225,5783.84373987993,4642.22931670601,6022.77068328617
"12",5708.74999999413,5155.9690693367,6261.53093065157,4863.34452076264,6554.15547922563
"13",6084.99999999218,5446.70356175625,6723.29643822811,5108.8098379748,7061.19016200956
"14",6461.24999999022,5747.61288714446,7174.88711283599,5369.83621937153,7552.66378060892
"15",6837.49999998827,6055.7497108313,7619.25028914524,5641.91610555456,8033.08389442198
"16",7213.74999998631,6369.36318083103,8058.13681914159,5922.3717994834,8505.12820048923
"17",7589.99999998436,6687.31252021667,8492.68747975205,6209.45863340419,8970.54136656453
"18",7966.2499999824,7008.80534262852,8923.69465733629,6501.96475695634,9430.53524300847
"19",8342.49999998045,7333.26471638119,9351.73528357971,6799.00782926859,9885.99217069231
"20",8718.74999997849,7660.25510465408,9777.24489530291,7099.92175425455,10337.5782457024
"21",9094.99999997654,7989.43813866166,10200.5618612914,7404.18904151354,10785.8109584395
"22",9471.24999997458,8320.54473147175,10621.9552684774,7711.398158096,11231.1018418532
"23",9847.49999997263,8653.35670843415,11041.6432915111,8021.21543466844,11673.7845652768
"24",10223.7499999707,8987.69426235505,11459.8057375863,8333.36587985826,12114.1341200831
"25",10599.9999999687,9323.40712349687,11876.5928764406,8647.61967593396,12552.3803240035
"26",10976.2499999668,9660.36818231563,12292.1318176179,8963.78242562353,12988.71757431
"27",11352.4999999648,9998.46878031328,12706.5312196163,9281.68795009456,13423.3120498351
"28",11728.7499999629,10337.6151648167,13119.884835109,9601.19286700668,13856.307132919
"29",12104.9999999609,10677.7257742694,13532.2742256524,9922.1724387235,14287.8275611983
"30",12481.2499999589,11018.7291279405,13943.7708719774,10244.517344901,14717.9826550169
"31",12857.499999957,11360.5621632865,14354.4378366275,10568.1311397015,15146.8688602124
