"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"30",32.0620594668987,26.8232305524167,37.3008883813808,24.0499620456074,40.0741568881901
"31",32.9004017534158,26.9143263240749,38.8864771827568,23.7454894067849,42.0553141000467
"32",34.021069964471,26.8526533924332,41.1894865365088,23.0579228815805,44.9842170473615
"33",35.0154895772538,27.0490688436403,42.9819103108673,22.8319004471977,47.1990787073099
"34",36.0663641847092,27.2890414170214,44.8436869523971,22.6426074137196,49.4901209556988
"35",37.0919936293106,27.608461585233,46.5755256733882,22.5881829732604,51.5958042853608
"36",38.1289120351673,27.9733240598242,48.2845000105104,22.5972805279778,53.6605435423568
"37",39.1607823196487,28.3812273689628,49.9403372703347,22.6748756727815,55.646688966516
"38",40.194909988919,28.8229154647902,51.5669045130477,22.8029452026973,57.5868747751407
"39",41.2280282161204,29.2941021872142,53.1619542450266,22.9766633552133,59.4793930770276
"40",42.2615978388019,29.7905494902435,54.7326461873602,23.1887752776239,61.3344203999798
"41",43.2949656095042,30.3092010769851,56.2807301420234,23.4349525755071,63.1549786435013
"42",44.3284236430099,30.8474912235447,57.8093560624752,23.7111166765579,64.945730609462
"43",45.3618413134055,31.403334482121,59.3203481446899,24.014147312776,66.709535314035
"44",46.3952770331038,31.9749867481055,60.815567318102,24.3413461846803,68.4492078815272
"45",47.4287046816369,32.5609740538625,62.2964353094112,24.6904728806422,70.1669364826315
"46",48.462135939379,33.1600395765917,63.7642323021664,25.0595990728429,71.8646728059151
"47",49.4955655831795,33.7710990162574,65.2200321501016,25.4470692324496,73.5440619339094
"48",50.5289959486915,34.3932107517794,66.6647811456037,25.8514420378718,75.2065498595113
"49",51.5624259914734,35.0255499153355,68.0993020676114,26.2714565155328,76.8533954674141
"50",52.5958561785716,35.6673896009048,69.5243227562384,26.706000711369,78.4857116457743
"51",53.6292863011354,36.3180850357368,70.940487566534,27.1540886411123,80.1044839611586
