"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"10",33260.8637500049,32761.7973995378,33759.930100472,32497.6076321009,34024.1198679089
"11",34147.7375000098,33441.9510986552,34853.5239013644,33068.3303465058,35227.1446535138
"12",35034.6112500147,34170.2029746577,35899.0195253716,33712.6128746172,36356.6096254121
"13",35921.4850000196,34923.3522990854,36919.6177009537,34394.9727642116,37447.9972358275
"14",36808.3587500245,35692.4124650973,37924.3050349516,35101.6661861486,38515.0513139003
"15",37695.2325000293,36472.774593592,38917.6904064667,35825.6444681071,39564.8205319516
"16",38582.1062500342,37261.7007989777,39902.5117010907,36562.7203754117,40601.4921246567
"17",39468.9800000391,38057.4071973299,40880.5528027483,37310.1656930311,41627.7943070472
"18",40355.853750044,38858.6546986428,41853.0528014453,38066.0853963321,42645.6221037559
"19",41242.7275000489,39664.5411290251,42820.9138710727,38829.0997294143,43656.3552706835
"20",42129.6012500538,40474.3854200625,43784.8170800451,39598.1670880231,44661.0354120845
"21",43016.4750000587,41287.6584493448,44745.2915507726,40372.4782492638,45660.4717508536
"22",43903.3487500636,42103.9394335958,45702.7580665313,41151.3896806492,46655.3078194779
"23",44790.2225000685,42922.887203353,46657.5577967839,41934.3796085127,47646.0653916243
"24",45677.0962500734,43744.2205860618,47609.9719140849,42721.0180165404,48633.1744836064
"25",46563.9700000783,44567.7045982099,48560.2354019466,43510.9455284624,49616.9944716941
"26",47450.8437500831,45393.1404729158,49508.5470272505,44303.8581565662,50597.8293436001
"27",48337.717500088,46220.3582960243,50455.0767041518,45099.4960395759,51575.9389606001
"28",49224.5912500929,47049.2114622853,51399.9710379006,45897.6349641104,52551.5475360755
"29",50111.4650000978,47879.5724302436,52343.3575699521,46698.0798723461,53524.8501278496
"30",50998.3387501027,48711.3294222819,53285.3480779235,47500.6598151696,54496.0176850358
"31",51885.2125001076,49544.3838246792,54226.041175536,48305.2239759092,55465.201024306
