"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"18",367.01,335.792940505478,398.227059494522,319.267627427963,414.752372572037
"19",367.01,322.862411085439,411.157588914561,299.492089208757,434.527910791243
"20",367.01,312.940466892588,421.079533107412,284.31778503135,449.70221496865
"21",367.01,304.575881010956,429.444118989044,271.525254855927,462.494745144073
"22",367.01,297.206532912594,436.813467087406,260.254809521805,473.765190478195
"23",367.01,290.544132968316,443.475867031684,250.065548088663,483.954451911336
"24",367.01,284.417423914787,449.602576085213,240.6955551742,493.3244448258
"25",367.01,278.714822170879,455.305177829121,231.974178417513,502.045821582487
"26",367.01,273.358821516434,460.661178483566,223.78288228389,510.23711771611
"27",367.01,268.292990144326,465.727009855674,216.035361772013,517.984638227987
"28",367.01,263.474726598469,470.545273401531,208.6664635772,525.3535364228
"29",367.01,258.870933785175,475.149066214825,201.6255700627,532.3944299373
"30",367.01,254.455291323291,479.564708676709,194.872427679217,539.147572320783
"31",367.01,250.20645874896,483.81354125104,188.374399003726,545.645600996274
"32",367.01,246.106848460151,487.913151539849,182.104586120073,551.915413879927
"33",367.01,242.141762021912,491.878237978088,176.040509711854,557.979490288146
"34",367.01,238.298766382896,495.721233617104,170.163155067902,563.856844932098
"35",367.01,234.567233256318,499.452766743682,164.45626762627,569.56373237373
"36",367.01,230.937992348882,503.082007651118,158.905822633625,575.114177366375
"37",367.01,227.403065825188,506.616934174812,153.499619043609,580.52038095639
"38",367.01,223.955461892413,510.064538107587,148.226963831859,585.793036168141
"39",367.01,220.589012171549,513.430987828451,143.078423276758,590.941576723242
