"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"33",4800406.09,4498043.69256268,5102768.48743732,4337982.70791431,5262829.47208569
"34",4800406.09,4372801.08679249,5228011.09320751,4146440.67149598,5454371.50850402
"35",4800406.09,4276699.05534022,5324113.12465978,3999465.29761975,5601346.88238025
"36",4800406.09,4195681.29512535,5405130.88487465,3875559.32582862,5725252.85417138
"37",4800406.09,4124303.21549033,5476508.96450967,3766395.97327104,5834416.20672896
"38",4800406.09,4059772.49887394,5541039.68112606,3667704.758758,5933107.421242
"39",4800406.09,4000430.38056356,5600381.79943644,3576948.82057987,6023863.35942013
"40",4800406.09,3945196.08358498,5655616.09641502,3492475.25299197,6108336.92700803
"41",4800406.09,3893318.89768803,5707493.28231197,3413135.94374294,6187676.23625706
"42",4800406.09,3844252.23530899,5756559.94469101,3338094.95929092,6262717.22070908
"43",4800406.09,3797583.46698808,5803228.71301192,3266721.23733462,6334090.94266538
"44",4800406.09,3752992.02068044,5847820.15931956,3198524.5052395,6402287.67476049
"45",4800406.09,3710222.9622675,5890589.2177325,3133114.87491658,6467697.30508342
"46",4800406.09,3669069.59214595,5931742.58785404,3070176.2266021,6530635.9533979
"47",4800406.09,3629361.56020589,5971450.61979411,3009448.03228522,6591364.14771478
"48",4800406.09,3590956.5002507,6009855.6797493,2950712.56165725,6650099.61834275
"49",4800406.09,3553733.98815092,6047078.19184908,2893785.64190535,6707026.53809465
"50",4800406.09,3517591.08037747,6083221.09962253,2838509.83448795,6762302.34551205
"51",4800406.09,3482438.95524402,6118373.22475598,2784749.29835819,6816062.88164181
"52",4800406.09,3448200.34098067,6152611.83901933,2732385.85654209,6868426.32345791
"53",4800406.09,3414807.51643514,6186004.66356486,2681315.93847485,6919496.24152515
"54",4800406.09,3382200.73588198,6218611.44411802,2631448.17095444,6969364.00904556
