"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
"10",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"11",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"12",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"13",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"14",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"15",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"16",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"17",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"18",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"19",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"20",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"21",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"22",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"23",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"24",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"25",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"26",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"27",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"28",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"29",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"30",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
"31",835.222222222222,672.911328697507,997.533115746937,586.989131834034,1083.45531261041
